transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week,recovered
TXN_045462,CUST_08025,9812.19,WALLET,FAILED,NETWORK_ERROR,59,15,9,9,CARD,3,Wednesday,0
TXN_045474,CUST_06455,11530.02,CARD,FAILED,CARD_DECLINED,52,10,4,2,NETBANKING,7,Wednesday,0
TXN_045475,CUST_06173,11395.84,NETBANKING,FAILED,BANK_SERVER_DOWN,38,2,8,3,CARD,1,Tuesday,0
TXN_045477,CUST_05298,4938.13,CARD,FAILED,INSUFFICIENT_FUNDS,54,14,15,9,WALLET,14,Thursday,1
TXN_045480,CUST_02858,12659.51,NETBANKING,FAILED,BANK_SERVER_DOWN,46,11,23,1,UPI,8,Friday,0
TXN_045490,CUST_08117,10793.93,WALLET,FAILED,LIMIT_EXCEEDED,26,10,12,0,NETBANKING,23,Sunday,0
TXN_045495,CUST_00663,380.13,CARD,FAILED,BANK_SERVER_DOWN,58,20,16,5,WALLET,8,Sunday,0
TXN_045503,CUST_06049,6933.47,WALLET,FAILED,INSUFFICIENT_FUNDS,51,6,22,9,WALLET,6,Tuesday,0
TXN_045507,CUST_05896,19092.02,WALLET,FAILED,CARD_DECLINED,55,26,3,8,CARD,9,Saturday,0
TXN_045513,CUST_06539,22751.19,CARD,FAILED,INSUFFICIENT_FUNDS,25,9,24,8,UPI,12,Thursday,0
TXN_045516,CUST_01283,16854.1,WALLET,FAILED,CARD_DECLINED,49,25,6,7,CARD,6,Friday,0
TXN_045517,CUST_08516,18715.37,CARD,FAILED,BANK_TIMEOUT,21,1,5,3,UPI,16,Monday,1
TXN_045522,CUST_06555,19962.31,WALLET,FAILED,BANK_TIMEOUT,29,18,21,10,CARD,19,Saturday,1
TXN_045523,CUST_07587,23288.97,NETBANKING,FAILED,BANK_SERVER_DOWN,23,10,12,5,WALLET,6,Monday,0
TXN_045530,CUST_09034,17826.6,CARD,FAILED,INSUFFICIENT_FUNDS,22,27,15,5,WALLET,19,Saturday,0
TXN_045540,CUST_06310,18666.46,UPI,FAILED,BANK_TIMEOUT,33,1,14,3,WALLET,10,Monday,0
TXN_045542,CUST_03241,10036.96,WALLET,FAILED,BANK_SERVER_DOWN,24,21,1,7,CARD,9,Sunday,0
TXN_045543,CUST_00667,4484.26,NETBANKING,FAILED,CARD_DECLINED,56,1,3,10,CARD,23,Saturday,0
TXN_045548,CUST_06122,1773.55,WALLET,FAILED,NETWORK_ERROR,59,10,15,10,UPI,23,Saturday,1
TXN_045550,CUST_04806,13430.12,CARD,FAILED,BANK_SERVER_DOWN,46,29,16,10,UPI,6,Sunday,0
TXN_045554,CUST_03587,13125.02,WALLET,FAILED,OTP_FAILURE,50,5,13,4,WALLET,20,Friday,1
TXN_045556,CUST_07753,22866.54,CARD,FAILED,BANK_SERVER_DOWN,32,24,2,9,UPI,16,Monday,0
TXN_045561,CUST_09369,13488.13,UPI,FAILED,OTP_FAILURE,58,3,14,9,WALLET,8,Thursday,0
TXN_045581,CUST_06535,13801.85,CARD,FAILED,BANK_TIMEOUT,36,19,19,9,UPI,0,Sunday,0
TXN_045589,CUST_01631,20971.99,UPI,FAILED,LIMIT_EXCEEDED,25,25,11,2,WALLET,9,Saturday,1
TXN_045601,CUST_05946,11183.51,WALLET,FAILED,LIMIT_EXCEEDED,58,21,19,2,UPI,10,Wednesday,0
TXN_045605,CUST_03662,2740.8,CARD,FAILED,INSUFFICIENT_FUNDS,48,15,5,0,UPI,19,Sunday,0
TXN_045615,CUST_09806,1660.79,WALLET,FAILED,BANK_SERVER_DOWN,28,18,15,1,WALLET,12,Thursday,1
TXN_045624,CUST_08665,8203.04,UPI,FAILED,OTP_FAILURE,26,12,22,7,NETBANKING,16,Saturday,0
TXN_045636,CUST_03958,15118.43,WALLET,FAILED,BANK_SERVER_DOWN,55,18,12,9,UPI,12,Wednesday,1
TXN_045637,CUST_01731,5404.98,CARD,FAILED,BANK_TIMEOUT,32,18,22,0,UPI,0,Sunday,0
TXN_045642,CUST_06790,23894.23,UPI,FAILED,INSUFFICIENT_FUNDS,59,7,4,9,NETBANKING,23,Sunday,0
TXN_045650,CUST_06660,3395.23,CARD,FAILED,LIMIT_EXCEEDED,50,21,21,8,UPI,14,Saturday,1
TXN_045653,CUST_04864,24831.15,WALLET,FAILED,NETWORK_ERROR,37,13,6,7,UPI,21,Thursday,0
TXN_045659,CUST_04373,8109.73,CARD,FAILED,OTP_FAILURE,37,7,19,3,NETBANKING,0,Tuesday,0
TXN_045673,CUST_01168,16447.6,WALLET,FAILED,BANK_SERVER_DOWN,29,11,23,10,UPI,9,Sunday,1
TXN_045676,CUST_01383,18835.1,NETBANKING,FAILED,LIMIT_EXCEEDED,58,25,3,4,WALLET,7,Friday,0
TXN_045679,CUST_06568,4478.84,WALLET,FAILED,LIMIT_EXCEEDED,32,28,8,4,UPI,19,Monday,0
TXN_045687,CUST_01679,147.28,CARD,FAILED,LIMIT_EXCEEDED,20,23,1,1,WALLET,1,Saturday,0
TXN_045710,CUST_08766,5697.1,UPI,FAILED,BANK_TIMEOUT,28,29,4,1,NETBANKING,14,Saturday,0
TXN_045712,CUST_06969,8628.78,WALLET,FAILED,INSUFFICIENT_FUNDS,49,5,15,8,UPI,10,Sunday,0
TXN_045718,CUST_08022,21831.07,NETBANKING,FAILED,INSUFFICIENT_FUNDS,32,24,17,1,CARD,7,Tuesday,0
TXN_045727,CUST_01649,10126.85,CARD,FAILED,CARD_DECLINED,41,27,23,0,WALLET,21,Sunday,0
TXN_045728,CUST_06844,4453.64,WALLET,FAILED,BANK_SERVER_DOWN,21,7,12,4,CARD,11,Sunday,0
TXN_045731,CUST_02560,9767.01,NETBANKING,FAILED,BANK_TIMEOUT,44,28,16,4,CARD,23,Wednesday,1
TXN_045735,CUST_08151,436.89,UPI,FAILED,NETWORK_ERROR,29,18,9,4,WALLET,6,Wednesday,0
TXN_045740,CUST_08661,4623.72,WALLET,FAILED,INSUFFICIENT_FUNDS,40,22,18,8,WALLET,0,Friday,1
TXN_045752,CUST_00638,15987.2,WALLET,FAILED,LIMIT_EXCEEDED,20,27,12,2,UPI,8,Friday,1
TXN_045766,CUST_07167,2162.97,UPI,FAILED,CARD_DECLINED,46,17,9,4,UPI,1,Sunday,0
TXN_045767,CUST_04210,7693.82,CARD,FAILED,INSUFFICIENT_FUNDS,21,20,22,10,UPI,18,Friday,0
TXN_045781,CUST_08719,23571.16,NETBANKING,FAILED,BANK_TIMEOUT,37,19,23,7,CARD,5,Saturday,1
TXN_045783,CUST_04017,18492.38,CARD,FAILED,NETWORK_ERROR,31,25,7,7,NETBANKING,22,Friday,0
TXN_045799,CUST_01973,4002.77,WALLET,FAILED,BANK_TIMEOUT,32,2,4,2,NETBANKING,4,Monday,0
TXN_045807,CUST_07517,8909.49,CARD,FAILED,NETWORK_ERROR,60,8,24,7,WALLET,23,Sunday,0
TXN_045812,CUST_05149,10036.43,CARD,FAILED,OTP_FAILURE,32,9,20,2,WALLET,1,Thursday,0
TXN_045813,CUST_06043,12878.61,WALLET,FAILED,BANK_SERVER_DOWN,59,1,3,8,CARD,1,Friday,0
TXN_045823,CUST_04118,4260.45,UPI,FAILED,OTP_FAILURE,34,23,16,10,NETBANKING,11,Sunday,0
TXN_045827,CUST_07548,5261.05,CARD,FAILED,OTP_FAILURE,31,9,19,10,NETBANKING,17,Tuesday,1
TXN_045837,CUST_02350,3978.98,WALLET,FAILED,INSUFFICIENT_FUNDS,37,1,25,8,NETBANKING,17,Sunday,0
TXN_045839,CUST_09164,5991.77,CARD,FAILED,CARD_DECLINED,34,28,17,7,UPI,11,Monday,0
TXN_045840,CUST_04034,3038.47,NETBANKING,FAILED,OTP_FAILURE,31,21,14,0,WALLET,4,Monday,1
TXN_045848,CUST_06363,173.25,NETBANKING,FAILED,OTP_FAILURE,22,16,13,4,NETBANKING,13,Friday,0
TXN_045850,CUST_01794,991.78,UPI,FAILED,CARD_DECLINED,58,3,21,10,NETBANKING,22,Saturday,1
TXN_045857,CUST_06252,17463.45,NETBANKING,FAILED,OTP_FAILURE,56,26,1,8,UPI,0,Tuesday,0
TXN_045877,CUST_01904,12888.57,NETBANKING,FAILED,BANK_TIMEOUT,20,20,1,0,CARD,18,Wednesday,0
TXN_045880,CUST_09252,14432.08,CARD,FAILED,BANK_SERVER_DOWN,59,17,18,1,WALLET,8,Saturday,1
TXN_045887,CUST_05484,15423.62,WALLET,FAILED,LIMIT_EXCEEDED,53,21,3,6,NETBANKING,7,Wednesday,0
TXN_045889,CUST_08098,6967.67,UPI,FAILED,CARD_DECLINED,21,23,4,10,CARD,13,Saturday,0
TXN_045895,CUST_04650,5888.83,UPI,FAILED,BANK_TIMEOUT,42,11,3,5,WALLET,18,Saturday,0
TXN_045898,CUST_02004,681.72,WALLET,FAILED,INSUFFICIENT_FUNDS,35,26,24,1,UPI,10,Thursday,1
TXN_045899,CUST_07920,6888.42,NETBANKING,FAILED,INSUFFICIENT_FUNDS,31,21,23,9,NETBANKING,9,Monday,1
TXN_045903,CUST_09358,10367.23,CARD,FAILED,NETWORK_ERROR,21,7,22,10,WALLET,22,Friday,0
TXN_045904,CUST_00780,5803.53,UPI,FAILED,LIMIT_EXCEEDED,57,22,8,10,WALLET,14,Tuesday,0
TXN_045905,CUST_03369,2661.53,WALLET,FAILED,BANK_SERVER_DOWN,52,10,5,3,CARD,8,Friday,0
TXN_045909,CUST_00397,24897.32,UPI,FAILED,BANK_TIMEOUT,52,19,6,5,NETBANKING,17,Thursday,1
TXN_045922,CUST_05990,5555.41,NETBANKING,FAILED,INSUFFICIENT_FUNDS,38,7,3,3,WALLET,18,Saturday,0
TXN_045930,CUST_06379,3047.53,NETBANKING,FAILED,CARD_DECLINED,19,26,21,4,CARD,16,Tuesday,0
TXN_045931,CUST_03572,22239.81,UPI,FAILED,CARD_DECLINED,29,16,16,0,NETBANKING,23,Saturday,0
TXN_045942,CUST_05105,20348.39,NETBANKING,FAILED,LIMIT_EXCEEDED,21,27,11,3,NETBANKING,16,Monday,1
TXN_045950,CUST_02876,19044.07,CARD,FAILED,BANK_TIMEOUT,51,8,2,7,WALLET,14,Monday,0
TXN_045951,CUST_09349,3860.61,NETBANKING,FAILED,BANK_SERVER_DOWN,51,14,25,7,UPI,20,Monday,0
TXN_045956,CUST_08685,15646.28,CARD,FAILED,BANK_SERVER_DOWN,42,18,23,9,WALLET,18,Tuesday,0
TXN_045958,CUST_03831,22595.47,CARD,FAILED,CARD_DECLINED,53,8,3,9,NETBANKING,3,Saturday,0
TXN_045961,CUST_01587,7087.38,UPI,FAILED,LIMIT_EXCEEDED,46,16,25,2,UPI,17,Tuesday,0
TXN_045977,CUST_02593,8989.76,NETBANKING,FAILED,NETWORK_ERROR,28,25,5,0,WALLET,9,Saturday,1
TXN_045980,CUST_02384,7064.56,WALLET,FAILED,LIMIT_EXCEEDED,42,8,1,6,NETBANKING,4,Tuesday,0
TXN_045994,CUST_00237,8361.11,UPI,FAILED,LIMIT_EXCEEDED,23,18,18,3,WALLET,18,Wednesday,0
TXN_045995,CUST_07160,7796.23,WALLET,FAILED,NETWORK_ERROR,51,7,18,3,UPI,17,Saturday,0
TXN_046002,CUST_08655,2870.56,UPI,FAILED,LIMIT_EXCEEDED,46,30,8,10,NETBANKING,12,Saturday,1
TXN_046003,CUST_00546,10020.93,NETBANKING,FAILED,OTP_FAILURE,33,7,9,4,UPI,9,Tuesday,0
TXN_046012,CUST_03905,19287.22,UPI,FAILED,BANK_SERVER_DOWN,35,26,11,0,CARD,23,Monday,1
TXN_046015,CUST_06110,24885.22,UPI,FAILED,INSUFFICIENT_FUNDS,52,29,16,9,WALLET,6,Saturday,0
TXN_046021,CUST_08142,636.56,CARD,FAILED,OTP_FAILURE,59,8,14,8,WALLET,6,Thursday,1
TXN_046029,CUST_08170,5624.56,NETBANKING,FAILED,NETWORK_ERROR,19,6,18,10,UPI,14,Sunday,1
TXN_046045,CUST_00017,20621.35,CARD,FAILED,BANK_TIMEOUT,47,7,18,1,UPI,12,Wednesday,1
TXN_046069,CUST_09158,15210.8,CARD,FAILED,BANK_TIMEOUT,58,10,12,6,WALLET,22,Wednesday,1
TXN_046082,CUST_01491,11008.91,WALLET,FAILED,OTP_FAILURE,34,26,20,9,UPI,10,Friday,0
TXN_046093,CUST_04735,9069.48,CARD,FAILED,INSUFFICIENT_FUNDS,23,22,25,10,UPI,18,Saturday,0
TXN_046094,CUST_04976,15773.49,CARD,FAILED,LIMIT_EXCEEDED,35,17,17,7,NETBANKING,7,Monday,0
TXN_046105,CUST_01322,22675.07,WALLET,FAILED,OTP_FAILURE,22,20,21,9,NETBANKING,20,Thursday,0
TXN_046115,CUST_03093,12338.93,WALLET,FAILED,BANK_TIMEOUT,57,9,2,0,CARD,4,Thursday,0
TXN_046122,CUST_07901,6103.4,CARD,FAILED,OTP_FAILURE,54,8,19,8,NETBANKING,6,Saturday,0
TXN_046125,CUST_03675,5227.57,WALLET,FAILED,INSUFFICIENT_FUNDS,35,25,4,6,CARD,3,Monday,0
TXN_046127,CUST_09604,9021.41,CARD,FAILED,BANK_TIMEOUT,45,3,2,10,UPI,5,Friday,1
TXN_046128,CUST_02888,12846.28,UPI,FAILED,INSUFFICIENT_FUNDS,46,12,22,3,UPI,14,Saturday,1
TXN_046131,CUST_05064,2215.65,NETBANKING,FAILED,LIMIT_EXCEEDED,44,19,10,0,CARD,5,Saturday,0
TXN_046132,CUST_01654,13774.28,UPI,FAILED,NETWORK_ERROR,49,19,22,3,WALLET,18,Wednesday,0
TXN_046135,CUST_06421,15896.29,NETBANKING,FAILED,LIMIT_EXCEEDED,24,6,2,0,UPI,4,Tuesday,0
TXN_046137,CUST_00693,21782.54,NETBANKING,FAILED,OTP_FAILURE,34,19,21,1,NETBANKING,14,Tuesday,0
TXN_046139,CUST_05979,5248.73,UPI,FAILED,BANK_SERVER_DOWN,27,29,17,8,WALLET,10,Thursday,0
TXN_046145,CUST_04533,16571.9,WALLET,FAILED,OTP_FAILURE,43,16,15,6,CARD,14,Tuesday,0
TXN_046146,CUST_08240,9945.44,WALLET,FAILED,INSUFFICIENT_FUNDS,46,16,25,9,CARD,11,Thursday,0
TXN_046155,CUST_00959,16195.19,NETBANKING,FAILED,INSUFFICIENT_FUNDS,46,2,18,8,CARD,11,Sunday,0
TXN_046163,CUST_06177,19703.23,NETBANKING,FAILED,LIMIT_EXCEEDED,46,4,6,9,CARD,15,Friday,0
TXN_046166,CUST_09892,21587.11,NETBANKING,FAILED,NETWORK_ERROR,18,10,23,9,CARD,2,Wednesday,0
TXN_046167,CUST_06213,7317.4,CARD,FAILED,NETWORK_ERROR,60,24,11,7,CARD,13,Tuesday,1
TXN_046169,CUST_00624,6230.74,WALLET,FAILED,LIMIT_EXCEEDED,23,21,8,9,CARD,6,Sunday,0
TXN_046176,CUST_03268,22518.11,WALLET,FAILED,NETWORK_ERROR,31,16,6,10,UPI,6,Thursday,0
TXN_046189,CUST_03792,8235.83,NETBANKING,FAILED,CARD_DECLINED,41,26,17,0,WALLET,17,Thursday,0
TXN_046192,CUST_05696,11321.13,CARD,FAILED,OTP_FAILURE,49,10,20,3,UPI,11,Saturday,0
TXN_046195,CUST_08669,22583.19,CARD,FAILED,INSUFFICIENT_FUNDS,50,25,15,8,UPI,19,Wednesday,0
TXN_046211,CUST_09913,12213.42,CARD,FAILED,INSUFFICIENT_FUNDS,58,22,20,7,WALLET,8,Sunday,0
TXN_046217,CUST_01299,8969.11,NETBANKING,FAILED,INSUFFICIENT_FUNDS,38,25,5,1,WALLET,7,Sunday,0
TXN_046218,CUST_01686,21343.09,UPI,FAILED,CARD_DECLINED,54,23,23,2,WALLET,18,Sunday,0
TXN_046227,CUST_09886,19637.58,CARD,FAILED,BANK_TIMEOUT,52,16,20,8,NETBANKING,23,Thursday,1
TXN_046236,CUST_08342,7556.48,NETBANKING,FAILED,LIMIT_EXCEEDED,42,27,17,5,CARD,23,Wednesday,0
TXN_046244,CUST_00302,18752.08,CARD,FAILED,LIMIT_EXCEEDED,35,24,19,4,CARD,23,Wednesday,0
TXN_046253,CUST_09454,10529.38,CARD,FAILED,CARD_DECLINED,22,17,14,2,WALLET,4,Sunday,0
TXN_046256,CUST_04422,24739.69,UPI,FAILED,BANK_TIMEOUT,33,19,21,8,WALLET,17,Tuesday,1
TXN_046257,CUST_01356,24841.61,UPI,FAILED,NETWORK_ERROR,42,17,1,6,CARD,19,Wednesday,1
TXN_046263,CUST_01877,15198.33,WALLET,FAILED,BANK_SERVER_DOWN,24,11,7,2,NETBANKING,4,Friday,0
TXN_046269,CUST_04664,8272.75,UPI,FAILED,LIMIT_EXCEEDED,18,2,21,2,NETBANKING,8,Saturday,0
TXN_046271,CUST_05653,10537.69,WALLET,FAILED,INSUFFICIENT_FUNDS,42,17,7,4,NETBANKING,18,Saturday,0
TXN_046274,CUST_03639,9789.21,NETBANKING,FAILED,BANK_TIMEOUT,24,1,17,8,UPI,6,Saturday,1
TXN_046282,CUST_05897,22984.07,WALLET,FAILED,BANK_TIMEOUT,42,20,5,4,WALLET,0,Sunday,1
TXN_046298,CUST_05903,23919.71,CARD,FAILED,BANK_TIMEOUT,58,21,18,7,UPI,20,Wednesday,1
TXN_046325,CUST_09803,14342.45,UPI,FAILED,BANK_TIMEOUT,33,10,4,10,NETBANKING,0,Thursday,1
TXN_046332,CUST_09874,18844.58,NETBANKING,FAILED,LIMIT_EXCEEDED,56,28,18,4,UPI,21,Thursday,0
TXN_046342,CUST_04621,22754.86,CARD,FAILED,NETWORK_ERROR,44,14,4,10,NETBANKING,22,Friday,0
TXN_046349,CUST_08420,8218.72,NETBANKING,FAILED,OTP_FAILURE,20,14,4,7,CARD,19,Sunday,0
TXN_046353,CUST_08549,22026.2,UPI,FAILED,NETWORK_ERROR,45,2,2,7,UPI,1,Tuesday,1
TXN_046362,CUST_07074,5045.91,NETBANKING,FAILED,BANK_SERVER_DOWN,19,26,2,1,WALLET,6,Thursday,0
TXN_046365,CUST_00625,5191.32,NETBANKING,FAILED,OTP_FAILURE,53,27,11,8,UPI,8,Friday,1
TXN_046376,CUST_05400,9814.63,NETBANKING,FAILED,OTP_FAILURE,26,25,9,0,CARD,4,Friday,0
TXN_046378,CUST_06213,10445.11,CARD,FAILED,NETWORK_ERROR,60,24,11,7,CARD,7,Thursday,1
TXN_046383,CUST_00454,9466.99,WALLET,FAILED,BANK_TIMEOUT,58,25,4,9,WALLET,17,Saturday,0
TXN_046388,CUST_04084,23543.17,UPI,FAILED,LIMIT_EXCEEDED,22,28,22,10,WALLET,17,Friday,0
TXN_046389,CUST_05789,8353.95,WALLET,FAILED,CARD_DECLINED,37,5,14,1,UPI,17,Thursday,0
TXN_046405,CUST_08397,17271.82,NETBANKING,FAILED,BANK_SERVER_DOWN,29,9,12,2,UPI,22,Tuesday,0
TXN_046407,CUST_04187,16291.31,WALLET,FAILED,BANK_SERVER_DOWN,36,8,22,2,WALLET,9,Thursday,0
TXN_046411,CUST_07643,8016.18,CARD,FAILED,OTP_FAILURE,28,24,15,7,WALLET,18,Thursday,0
TXN_046426,CUST_01639,21596.1,NETBANKING,FAILED,NETWORK_ERROR,47,29,7,9,WALLET,23,Monday,0
TXN_046442,CUST_03060,6759.88,CARD,FAILED,INSUFFICIENT_FUNDS,55,26,6,7,NETBANKING,2,Wednesday,0
TXN_046443,CUST_00782,18893.4,NETBANKING,FAILED,NETWORK_ERROR,41,14,5,2,UPI,21,Saturday,0
TXN_046444,CUST_07589,10195.83,WALLET,FAILED,LIMIT_EXCEEDED,56,13,13,0,CARD,21,Friday,0
TXN_046451,CUST_09688,19303.08,CARD,FAILED,INSUFFICIENT_FUNDS,48,12,22,3,CARD,22,Friday,0
TXN_046454,CUST_07384,21999.89,CARD,FAILED,BANK_TIMEOUT,18,24,17,3,WALLET,5,Tuesday,1
TXN_046457,CUST_00306,16973.13,UPI,FAILED,OTP_FAILURE,32,17,8,5,WALLET,4,Thursday,0
TXN_046463,CUST_08218,12590.91,WALLET,FAILED,NETWORK_ERROR,22,19,2,4,CARD,23,Monday,1
TXN_046467,CUST_08997,719.06,NETBANKING,FAILED,OTP_FAILURE,21,17,2,10,CARD,20,Tuesday,0
TXN_046469,CUST_09621,9374.56,UPI,FAILED,INSUFFICIENT_FUNDS,25,18,10,9,WALLET,2,Friday,0
TXN_046473,CUST_03756,1815.29,CARD,FAILED,INSUFFICIENT_FUNDS,33,14,14,1,CARD,16,Monday,1
TXN_046478,CUST_02511,292.72,CARD,FAILED,BANK_SERVER_DOWN,55,21,16,9,NETBANKING,13,Monday,0
TXN_046483,CUST_09958,16024.41,CARD,FAILED,OTP_FAILURE,27,1,9,2,WALLET,0,Tuesday,0
TXN_046485,CUST_01032,4835.64,NETBANKING,FAILED,CARD_DECLINED,60,6,11,8,WALLET,4,Saturday,0
TXN_046487,CUST_05586,7476.3,NETBANKING,FAILED,CARD_DECLINED,31,8,17,6,UPI,1,Tuesday,0
TXN_046498,CUST_01929,1572.95,UPI,FAILED,NETWORK_ERROR,51,24,17,2,NETBANKING,9,Sunday,1
TXN_046510,CUST_00828,3262.73,WALLET,FAILED,LIMIT_EXCEEDED,36,13,14,6,WALLET,13,Friday,1
TXN_046523,CUST_08541,5288.24,CARD,FAILED,CARD_DECLINED,54,18,23,3,NETBANKING,12,Saturday,0
TXN_046528,CUST_07032,23682.85,CARD,FAILED,LIMIT_EXCEEDED,28,9,2,2,NETBANKING,11,Thursday,0
TXN_046529,CUST_03909,10887.82,WALLET,FAILED,NETWORK_ERROR,38,30,20,6,NETBANKING,1,Friday,0
TXN_046531,CUST_07722,3699.68,WALLET,FAILED,CARD_DECLINED,41,5,10,4,NETBANKING,12,Thursday,0
TXN_046537,CUST_04896,7746.09,WALLET,FAILED,OTP_FAILURE,45,12,24,5,NETBANKING,19,Saturday,1
TXN_046538,CUST_05879,11919.1,NETBANKING,FAILED,OTP_FAILURE,27,29,15,6,WALLET,9,Wednesday,0
TXN_046544,CUST_06025,3055.36,UPI,FAILED,LIMIT_EXCEEDED,26,4,10,10,WALLET,23,Friday,0
TXN_046551,CUST_04002,24699.79,WALLET,FAILED,OTP_FAILURE,19,20,21,10,NETBANKING,4,Sunday,0
TXN_046560,CUST_09728,7514.99,NETBANKING,FAILED,INSUFFICIENT_FUNDS,55,29,9,8,WALLET,18,Saturday,0
TXN_046563,CUST_00381,180.9,CARD,FAILED,OTP_FAILURE,58,12,25,2,NETBANKING,21,Friday,1
TXN_046567,CUST_07201,14912.06,UPI,FAILED,OTP_FAILURE,57,15,9,4,WALLET,6,Wednesday,0
TXN_046568,CUST_05931,17385.08,UPI,FAILED,BANK_SERVER_DOWN,33,11,13,9,CARD,3,Friday,0
TXN_046577,CUST_09674,12948.3,WALLET,FAILED,BANK_TIMEOUT,53,29,17,2,UPI,23,Sunday,0
TXN_046579,CUST_02939,23191.43,CARD,FAILED,BANK_SERVER_DOWN,45,12,9,1,WALLET,17,Saturday,0
TXN_046583,CUST_08603,4846.85,WALLET,FAILED,BANK_TIMEOUT,43,18,15,6,NETBANKING,13,Thursday,1
TXN_046585,CUST_00170,14519.37,NETBANKING,FAILED,INSUFFICIENT_FUNDS,43,18,5,2,WALLET,21,Saturday,0
TXN_046586,CUST_05142,21703.0,UPI,FAILED,BANK_TIMEOUT,27,29,22,1,CARD,23,Thursday,1
TXN_046593,CUST_08470,13452.92,NETBANKING,FAILED,BANK_TIMEOUT,56,18,4,5,UPI,11,Thursday,0
TXN_046596,CUST_06704,14130.85,NETBANKING,FAILED,LIMIT_EXCEEDED,44,2,9,3,NETBANKING,17,Friday,0
TXN_046609,CUST_04906,20607.42,UPI,FAILED,LIMIT_EXCEEDED,20,29,21,10,CARD,12,Wednesday,0
TXN_046624,CUST_02622,11979.45,UPI,FAILED,BANK_SERVER_DOWN,43,5,24,10,NETBANKING,16,Thursday,0
TXN_046641,CUST_08597,20597.16,NETBANKING,FAILED,CARD_DECLINED,46,4,3,4,WALLET,1,Monday,0
TXN_046644,CUST_06815,15096.28,CARD,FAILED,LIMIT_EXCEEDED,36,12,15,2,NETBANKING,19,Tuesday,0
TXN_046649,CUST_03433,19533.61,UPI,FAILED,CARD_DECLINED,54,12,23,6,WALLET,9,Saturday,1
TXN_046652,CUST_07827,15376.56,WALLET,FAILED,CARD_DECLINED,30,29,21,8,CARD,11,Tuesday,0
TXN_046662,CUST_06028,12930.25,UPI,FAILED,BANK_TIMEOUT,22,25,25,2,WALLET,14,Friday,1
TXN_046679,CUST_00187,10936.8,UPI,FAILED,OTP_FAILURE,39,16,1,10,WALLET,4,Saturday,0
TXN_046688,CUST_09988,14165.56,WALLET,FAILED,INSUFFICIENT_FUNDS,36,20,3,10,NETBANKING,11,Monday,0
TXN_046691,CUST_06422,11518.9,UPI,FAILED,BANK_SERVER_DOWN,35,9,14,4,CARD,20,Friday,0
TXN_046704,CUST_02785,11211.82,NETBANKING,FAILED,INSUFFICIENT_FUNDS,47,22,9,1,CARD,13,Monday,0
TXN_046708,CUST_09170,9193.63,UPI,FAILED,BANK_TIMEOUT,20,15,24,8,NETBANKING,9,Tuesday,1
TXN_046710,CUST_08038,9276.19,WALLET,FAILED,BANK_SERVER_DOWN,59,20,11,2,CARD,19,Saturday,0
TXN_046714,CUST_05474,1183.58,UPI,FAILED,OTP_FAILURE,46,5,21,1,UPI,22,Monday,0
TXN_046717,CUST_02984,2129.89,UPI,FAILED,NETWORK_ERROR,56,4,2,3,WALLET,22,Friday,1
TXN_046727,CUST_03976,10581.51,WALLET,FAILED,BANK_SERVER_DOWN,42,14,15,0,CARD,11,Sunday,1
TXN_046729,CUST_05940,10073.82,UPI,FAILED,INSUFFICIENT_FUNDS,22,9,15,0,WALLET,21,Thursday,1
TXN_046730,CUST_08733,1362.74,UPI,FAILED,NETWORK_ERROR,26,6,14,7,CARD,10,Thursday,1
TXN_046734,CUST_02064,1055.44,CARD,FAILED,LIMIT_EXCEEDED,56,4,1,10,NETBANKING,1,Tuesday,0
TXN_046735,CUST_03313,8709.17,CARD,FAILED,BANK_TIMEOUT,57,19,25,7,NETBANKING,13,Thursday,0
TXN_046748,CUST_09964,8732.17,CARD,FAILED,BANK_TIMEOUT,34,21,24,9,NETBANKING,19,Friday,1
TXN_046751,CUST_07794,21236.85,CARD,FAILED,CARD_DECLINED,46,1,9,10,WALLET,18,Monday,0
TXN_046756,CUST_02304,8912.35,NETBANKING,FAILED,NETWORK_ERROR,43,11,19,5,NETBANKING,7,Saturday,0
TXN_046763,CUST_08806,1051.06,UPI,FAILED,NETWORK_ERROR,31,22,12,3,UPI,0,Saturday,1
TXN_046771,CUST_06319,3481.63,NETBANKING,FAILED,BANK_TIMEOUT,32,18,2,5,CARD,23,Wednesday,0
TXN_046773,CUST_07820,13051.84,UPI,FAILED,LIMIT_EXCEEDED,55,26,19,9,CARD,20,Tuesday,0
TXN_046788,CUST_01782,4589.43,UPI,FAILED,OTP_FAILURE,42,13,15,7,CARD,14,Tuesday,0
TXN_046805,CUST_03723,20797.88,CARD,FAILED,OTP_FAILURE,39,29,22,9,NETBANKING,12,Friday,0
TXN_046808,CUST_06632,338.02,CARD,FAILED,LIMIT_EXCEEDED,57,26,20,0,WALLET,14,Monday,0
TXN_046809,CUST_01375,1681.74,WALLET,FAILED,OTP_FAILURE,35,17,14,8,CARD,1,Monday,0
TXN_046811,CUST_08056,22424.81,NETBANKING,FAILED,NETWORK_ERROR,53,4,18,4,CARD,20,Tuesday,0
TXN_046816,CUST_03892,13407.21,CARD,FAILED,INSUFFICIENT_FUNDS,41,23,19,0,UPI,11,Sunday,0
